,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,actual_label
167,2.277886769522328,3.6525634175606316,-6.806126282492524,-12.145706933222716,8.398112104986756,12,gazing
168,-0.36075290423131373,3.2219304107227873,-5.880486473870464,-15.650540479677986,12.105145984480709,18,gazing
169,-3.1025454514000934,2.872476860113783,-3.9523633717099127,-6.435131774842569,4.382609720933905,4,gazing
170,-4.293070784157146,2.5806952443044784,-2.621532457536904,-9.72463047270442,-2.721942379999173,9,gazing
171,-6.9168178194264405,2.5198717340409984,-2.6176036565285226,-17.209690396073057,3.018407155031847,18,gazing
172,-9.825441486751389,1.9650540522325088,-1.1508816891875773,-6.8023892953633105,-1.150703139832693,7,gazing
173,-11.392097877394201,1.6962312353171587,-1.1218723019441819,-8.74323880779871,5.545439643288288,11,gazing
174,-12.13526188592554,1.8752155491035507,-1.3961023922699418,-7.430047890670953,5.381668150532929,9,gazing
175,-13.123993021274893,1.750971859350879,-1.5686925944368382,0.49796102964238864,-5.807554425364513,9,gazing
176,-13.127471736202125,2.214150670421119,-0.806545974856221,-8.28790720579636,-3.6510494391080925,11,gazing
177,-13.034233146209182,2.2987411131907183,-1.3585511957988774,-4.137865118674897,-0.5726158014865016,5,gazing
178,-13.408691841156712,2.370554611109214,-0.8425300461928521,-5.4808505892606005,4.079944430003497,7,gazing
179,-13.224075663596778,2.1226799177452653,0.39592015755503546,-3.246484179649906,7.509597980707286,9,gazing
180,-14.602468217151399,2.0693451487071943,0.0013909323454585022,-10.055247024506984,5.331564634225094,13,gazing
181,-14.892574156755332,1.8746218475899743,0.5996324384370545,0.12561993780141079,-9.121316293317879,14,gazing
182,-15.11337913830912,2.4411668395601605,0.8656666651004551,3.946034766765945,-4.431358507601419,9,gazing
183,-13.948123432641776,2.337022615617363,0.45232887174929315,0.08465698409783785,-4.28939926482349,6,gazing
184,-14.122901581442806,2.380294766542758,-0.018708532925223054,1.4535976259315004,2.2830382404549048,3,gazing
185,-13.17444081228305,2.4724339071067147,0.718743239108628,5.841881135682084,-0.19002962594298012,9,gazing
186,-13.187409971131258,2.1616122584580113,0.2826925045937699,6.831188757441198,-3.376089800823308,12,gazing
187,-13.311740175433794,3.003771982001084,-0.26875556723408756,4.054802469342521,-6.419537328708837,12,gazing
188,-12.52194441185304,2.628523771648418,-1.9075473062284392,0.2992795435759178,3.5461640184768104,4,gazing
189,-10.30850328053994,2.458851176623795,-7.2447633507526,-1.2355205831696519,-4.256130743974296,9,gazing
190,-9.059750417395133,2.5221148389216608,-8.583856681951895,-2.239942275747546,2.7451377636971195,0,gazing
191,-8.018141645845763,3.110693377495356,-11.773434476397446,-2.996951811542347,10.217883977330228,9,gazing
192,-6.624701747193751,2.619122065440451,-14.162734872514193,-5.304640807136551,10.430622751214043,10,gazing
193,-7.664494965979433,2.6294584218408947,-13.284448884704535,-5.323073720607368,8.642610382830151,7,gazing
194,-7.427476903432527,2.8031205537408037,-12.793337282306194,-9.74282103758528,9.32418879112632,11,gazing
195,-6.55586122822815,2.832069304816132,-12.833137953357452,-6.594779893419447,11.769067481686507,13,gazing
196,-7.297318086245635,3.138038670984381,-11.71181125324268,-5.916982585707445,11.560060054599694,12,gazing
197,-6.497094863313644,3.16578259929171,-11.524346202553502,-6.8619918392360235,10.119072340868081,11,gazing
198,-6.602363226904564,3.487637051175691,-12.8653080615413,-3.8108776043728882,5.687886196163308,3,gazing
199,-6.507014902468831,4.307075376336586,-17.48563413191579,-2.184033621610564,7.244348468133078,4,gazing
200,-5.6859158158442415,3.4594552789200876,-16.26643717791808,-6.573498730552484,13.418706183335026,13,gazing
201,-6.6140634489023995,4.037757954192296,-16.545335494941625,-6.881638649758712,12.770886801452367,12,gazing
202,-6.372761426348686,3.67310495749961,-15.876203187092697,-7.294866315730658,8.357851787947169,8,gazing
203,-6.576493733258026,3.5659456616189376,-16.690443688673522,-6.936276545821772,13.494942910216897,14,gazing
204,-6.588435369132904,3.2433057249913504,-13.166504401421891,-0.1063119700237934,7.26929206809476,6,gazing
205,-8.912397454253123,2.000757479950275,-5.7630321951953505,-5.982303559627806,12.153581732485511,14,gazing
206,-8.824550497247602,1.146906466663715,1.2527786453319658,-2.4562246981831475,-3.573615368493867,6,gazing
207,-6.332249610497828,-0.6411715753728607,12.365367088060852,3.160343194044279,-16.663817813029127,21,gazing
