,file_name,pitch,roll,yaw,eye_pitch,eye_yaw,magnitude,label
207,207.jpg,1.5656658176420237,-1.744556065716665,-6.993352385584542,1.018592276030469,5.0607692458636935,2,head_straight_eye_left_30
208,208.jpg,1.414098989390548,-1.5493003734469253,-6.972020270079494,0.8328008781829734,4.144605292774604,2,head_straight_eye_left_30
209,209.jpg,1.414098989390548,-1.5493003734469253,-6.972020270079494,0.8328008781829734,4.144605292774604,2,head_straight_eye_left_30
210,210.jpg,0.7395116283871043,-1.4386210345558155,-7.003967047245215,0.4508158971381173,2.415176459045726,3,head_straight_eye_left_30
211,211.jpg,0.7395116283871043,-1.4386210345558155,-7.003967047245215,0.4508158971381173,2.415176459045726,3,head_straight_eye_left_30
212,212.jpg,1.4311460853891553,-1.6080737549821476,-6.906693777556671,3.2382216349349653,3.2750509781264414,1,head_straight_eye_left_30
213,213.jpg,1.4311460853891553,-1.6080737549821476,-6.906693777556671,3.2382216349349653,3.2750509781264414,1,head_straight_eye_left_30
214,214.jpg,1.8059858616458666,-1.67756079830988,-7.126267157845368,3.4917165731073756,4.243421267026637,1,head_straight_eye_left_30
215,215.jpg,1.8059858616458666,-1.67756079830988,-7.126267157845368,3.4917165731073756,4.243421267026637,1,head_straight_eye_left_30
216,216.jpg,1.7902926785249051,-1.6423860496220668,-7.017939205001598,0.5438500732763787,0.3058360741233741,4,head_straight_eye_left_30
217,217.jpg,1.7902926785249051,-1.6423860496220668,-7.017939205001598,0.5438500732763787,0.3058360741233741,4,head_straight_eye_left_30
218,218.jpg,1.653302664637944,-1.6947580543933183,-7.154882558989538,3.9603758563260176,-0.004803833151905335,5,head_straight_eye_left_30
219,219.jpg,1.653302664637944,-1.6947580543933183,-7.154882558989538,3.9603758563260176,-0.004803833151905335,5,head_straight_eye_left_30
220,220.jpg,1.7531875207190377,-1.786464590172433,-7.798824607369031,4.514906975952841,-0.39086238465061357,6,head_straight_eye_left_30
221,221.jpg,1.7531875207190377,-1.786464590172433,-7.798824607369031,4.514906975952841,-0.39086238465061357,6,head_straight_eye_left_30
222,222.jpg,1.3334704849987626,-1.8950897612122584,-7.444386928690705,3.6563051497008066,5.135784259034242,3,head_straight_eye_left_30
223,223.jpg,1.3334704849987626,-1.8950897612122584,-7.444386928690705,3.6563051497008066,5.135784259034242,3,head_straight_eye_left_30
224,224.jpg,1.7336765685768452,-1.6353816350611297,-7.083438000911342,3.8591651128179185,5.81536539864814,4,head_straight_eye_left_30
225,225.jpg,1.7336765685768452,-1.6353816350611297,-7.083438000911342,3.8591651128179185,5.81536539864814,4,head_straight_eye_left_30
226,226.jpg,1.843167733161126,-1.8823151777308242,-7.157432520442443,3.8944852976719915,0.8684894525669453,4,head_straight_eye_left_30
227,227.jpg,1.843167733161126,-1.8823151777308242,-7.157432520442443,3.8944852976719915,0.8684894525669453,4,head_straight_eye_left_30
228,228.jpg,1.8658998712674386,-1.9036884411038635,-7.151115504640312,1.3167732476098852,1.9803154946746824,3,head_straight_eye_left_30
229,229.jpg,1.8658998712674386,-1.9036884411038635,-7.151115504640312,1.3167732476098852,1.9803154946746824,3,head_straight_eye_left_30
230,230.jpg,2.182481778871004,-1.645923303623928,-7.458570168283239,2.093893971745497,-0.4821546533776816,5,head_straight_eye_left_30
231,231.jpg,2.182481778871004,-1.645923303623928,-7.458570168283239,2.093893971745497,-0.4821546533776816,5,head_straight_eye_left_30
232,232.jpg,1.7661423010068338,-1.7923718719623243,-7.409445960084466,2.484037204502453,4.636010135848317,1,head_straight_eye_left_30
233,233.jpg,1.7661423010068338,-1.7923718719623243,-7.409445960084466,2.484037204502453,4.636010135848317,1,head_straight_eye_left_30
234,234.jpg,2.160201219908969,-1.7311375719779634,-7.282442284171434,5.862444772966948,2.744711397219271,4,head_straight_eye_left_30
235,235.jpg,2.160201219908969,-1.7311375719779634,-7.282442284171434,5.862444772966948,2.744711397219271,4,head_straight_eye_left_30
236,236.jpg,2.160201219908969,-1.7311375719779634,-7.282442284171434,5.862444772966948,2.744711397219271,4,head_straight_eye_left_30
237,237.jpg,2.2995208787352954,-1.596579345701752,-7.464224985312995,2.7995658512078467,11.545664859228655,10,head_straight_eye_left_30
238,238.jpg,2.5605748860332476,-1.5690036370642944,-7.336023453974286,1.958756824847033,5.534685200104345,3,head_straight_eye_left_30
239,239.jpg,2.5605748860332476,-1.5690036370642944,-7.336023453974286,1.958756824847033,5.534685200104345,3,head_straight_eye_left_30
240,240.jpg,2.298257601701979,-1.7541677338301525,-7.363877557069152,2.7810112186758977,6.452585942859744,4,head_straight_eye_left_30
